observation_id	original_f_id	root_id	relation	observation_severity	normalized_severity	workstream	category	owner	source_evidence	finding
F-2374#01	F-2374	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Platform	`src/modules/livekit/livekit.followup.spec.ts:19–33`	`markNoShow` tests assert lookup/save only and do not prove allowed timing, state transition, audit, notification or idempotency.
F-2392#01	F-2392	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/order.schema.ts:145–147`	`expires_at` is stored but schema does not enforce expiry or prevent post-expiry acceptance.
F-2411#01	F-2411	RD-0061	unverified-runtime	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/config/env.validation.ts:9–10`	ALLOWED_ORIGINS only rejects a literal `*`; trusted hosts, HTTPS, schemes, ports, normalization, duplicates and confusables are unverified.
F-2416#01	F-2416	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	QA	`src/config/env.validation.ts:1–13`	The validator has no direct test evidence in this audit for production, development, malformed origin, short secret or missing integration cases.
F-2419#01	F-2419	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/config/websocket-cors.ts:5`	Parsing does not reject duplicates, trailing-dot/default-port/case confusables or equivalent-origin ambiguity.
F-2426#01	F-2426	RD-0061	blocked-by-decision	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/config/configured-io.adapter.ts:7,12–14`	Constructor trusts its origin argument and performs no HTTPS/host/port/normalization/duplicate validation.
F-2443#01	F-2443	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/config/openapi.config.ts:68–72`	`/users/me` mutation has bearer security but no Idempotency-Key declaration.
F-2487#01	F-2487	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/sentry.filter.ts:12–18`	`Sentry.setUser` uses global SDK state and is never cleared, creating possible stale/concurrent user association.
F-2490#01	F-2490	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/sentry.filter.ts:26–29`	Sentry capture failures, sampling, rate limiting, environment gating and correlation/trace identifiers are not handled here.
F-2509#01	F-2509	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/tracking.ts:8–15`	Caller-supplied prefix is uppercased but not allowlisted or bounded, permitting arbitrary format/namespace injection.
F-2513#01	F-2513	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/tracking.ts:9–11`	Year/month uses local server time and two-digit year, creating timezone/DST/clock and future year ambiguity.
F-2522#01	F-2522	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/validators/saudi-phone.validator.ts:7–9`	Regex shape does not prove actual Saudi number allocation, carrier status, country context or duplicate-account identity.
F-2524#01	F-2524	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/validators/saudi-phone.validator.ts:1–26`	Validator contains no OTP request/verification rate-limit, lockout, enumeration or abuse boundary.
F-2525#01	F-2525	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/validators/saudi-phone.validator.ts:7–9`	Prefix alternatives can accept multiple representations without a canonical stored form, risking duplicate identity representations.
F-2553#01	F-2553	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/events.ts:1–48`	No idempotency, correlation/causation, ordering, retry, delivery or sensitivity semantics are defined here.
F-2560#01	F-2560	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/common/events.ts:1–48`	No consumer compatibility, replay, dead-letter or exactly-once acceptance is represented by this member.
F-2565#01	F-2565	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/presence/presence.module.ts:5–9`	No TTL, heartbeat, disconnect cleanup, stale-state or clock policy is represented in module metadata.
F-2566#01	F-2566	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/presence/presence.module.ts:5–9`	No schema/repository/config provider is registered here for typed presence state or retention.
F-2569#01	F-2569	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/presence/presence.module.ts:5–9`	No module-level readiness/health or graceful shutdown hook is visible.
F-2574#01	F-2574	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/emergency/repositories/emergencyrequest.repository.ts:8–13`	No dispatch assignment, responder authority, vehicle integrity or state-transition constraint exists in this repository layer.
F-2585#01	F-2585	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/emergency/emergency.service.vehicle-integrity.spec.ts:28–34`	No idempotency/replay, notification, audit or event durability coverage exists for claims.
F-2599#01	F-2599	RD-0061	blocked-by-decision	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/emergency.schema.ts:8–17`	No deduplication/incident correlation key or unique constraint prevents duplicate emergency incidents for one trigger.
F-2619#01	F-2619	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Provider	`src/modules/compat/admin-nursing-containment.spec.ts:7–10`	No audit, event, notification or failure-recovery behavior is asserted for blocked nursing operations.
F-2640#01	F-2640	RD-0061	blocked-by-decision	P0	P0	platform/identity/audit	state/concurrency/idempotency	Admin	`src/modules/compat/compat-family-chat.spec.ts:35–38`	No rate limit, spam/abuse moderation, block/report or emergency-content escalation behavior is tested.
F-2674#01	F-2674	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/push-token.schema.ts:13`	`last_seen_at` has no TTL/staleness threshold, clock policy or cleanup process.
F-2684#01	F-2684	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/b2b-request.schema.ts:13`	Generic item array lacks nested schema validation for name, quantity, unit, bounds and duplicate/normalization rules.
F-2687#01	F-2687	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/b2b-request.schema.ts:11–14`	Status has no transition graph, approver/rejector identity, rejection reason, expiry or audit integrity.
F-2734#01	F-2734	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/review.schema.ts:14–15`	Status has no reviewer identity, reason, transition graph, timestamps, appeal/edit history or audit integrity.
F-2737#01	F-2737	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/review.schema.ts:7–15`	No abuse/rate-limit, fraud/incentive, block/report or duplicate retry/idempotency policy is visible.
F-2757#01	F-2757	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/return-request.schema.ts:13–15`	Status enum lacks transition actor, reviewer/time/reason, optimistic version, appeal and audit linkage.
F-2781#01	F-2781	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Admin	`src/modules/emergency/emergency.admin-containment.spec.ts:7–12`	No state machine, concurrent dispatch, idempotency/replay, escalation, cancellation or resolution audit behavior is covered.
F-2792#01	F-2792	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/events/event-bus.service.spec.ts:3–18`	No event retention, replay window, deletion/DSAR or audit-integrity policy is represented.
F-2804#01	F-2804	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Operations	`src/modules/workflow-engine/workflow-engine.module.spec.ts:4–12`	No event/audit/notification/outbox behavior is asserted for state changes.
F-2805#01	F-2805	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/workflow-engine/workflow-engine.module.spec.ts:4–12`	No migration/backward-compatibility or persisted-state decoding evidence is present.
F-2868#01	F-2868	RD-0061	blocked-by-decision	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/insurance-engine/tests/insurance-flow.spec.ts:58–130`	Decision state transitions are tested in isolation without transaction, compare-and-set, concurrent decision or audit/outbox guarantees.
F-2905#01	F-2905	RD-0061	blocked-by-decision	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/insurance/insurance.module.ts:254–283`	Policy upload accepts client-provided identity/expiry/network/class/national ID/PDF URL, upserts by patient and returns the full policy without transaction/idempotency/attachment controls.
F-2912#01	F-2912	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/modules/insurance/insurance.module.ts:389–448`	Company/network/rule delete/create/update mutations have no visible Idempotency-Key or audit decorator at controller level.
F-2921#01	F-2921	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/chat-session.schema.ts:17–23`	Status enum has no transition actor/time/reason/history, optimistic version or terminal-state protection.
F-2924#01	F-2924	RD-0061	derived-from	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/chat-session.schema.ts:6–25`	No compound uniqueness prevents duplicate active sessions for the same appointment or family group.
F-2925#01	F-2925	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/chat-session.schema.ts:6–25`	No idempotency/replay or concurrent session-creation/close behavior is represented.
F-2938#01	F-2938	RD-0061	blocked-by-decision	P1	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/pharmacy-chat.schema.ts:12,25`	`Date.now` defaults do not establish authoritative ordering, clock policy, inactivity timeout or retention enforcement.
F-2966#01	F-2966	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/callsession.schema.ts:5–13`	No compound uniqueness prevents duplicate active call sessions for one appointment/provider pair.
F-2970#01	F-2970	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/callsession.schema.ts:13`	`status` is a free-form string despite the documented lifecycle; no transition guard or terminal-state protection exists.
F-2971#01	F-2971	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/callsession.schema.ts:13–17`	No transition actor/time/reason/history or audit linkage is represented.
F-2972#01	F-2972	RD-0061	blocked-by-decision	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/callsession.schema.ts:14–17`	Start/end/duration fields have no nonnegative/max constraint, server-derived duration, ordering invariant or clock policy.
F-2973#01	F-2973	RD-0061	derived-from	P0	P0	platform/identity/audit	state/concurrency/idempotency	Backend	`src/schemas/callsession.schema.ts:13–17`	No idempotent start/end/retry behavior is represented.
