id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PROVIDER-00352	provider	P0	UNIQUE_DEFECT	financial truth	src/screens/pharmacy/PharmacyRegistration.tsx	95	patient/anonymous	pharmacy/orders	client computes or trusts payment/order totals without server-authoritative proof. Static signal: const TOTAL = 8;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00353	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/api/client.ts	5	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const client = axios.create({	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00354	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/services/HttpClient.ts	3	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: export const HttpClient = axios.create({	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00355	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/notifications.ts	91	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: await apiFetch('/push/register', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00356	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/utils/api.ts	14	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: export async function apiFetch(path: string, options: ApiFetchOptions = {}): Promise<any> {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PROVIDER-00357	provider	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/context/index.tsx	215	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const isOnline = await fetch('https://1.1.1.1', { method: 'HEAD' }).then(() => true).catch(() => false);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00358	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/login.tsx	31	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await fetch(`${API_BASE}/api/v1/auth/login`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00359	admin	P0	UNIQUE_DEFECT	security/privacy	src/pages/login.tsx	148	admin	identity/session	client-side token persistence or raw token propagation requires secure session boundary. Static signal: localStorage.setItem('admin_token', data?.token?.accessToken || data?.token || '');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00360	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/s/[type]/[slug].tsx	246	patient/anonymous	catalog/discovery	client calls an endpoint or method that requires live contract reconciliation. Static signal: const r = await fetch(`${API_BASE}/api/v1/seo/meta/${type}/${encodeURIComponent(slug)}`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00361	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/users-management.tsx	58	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: const ov = await apiFetch(`/admin/users/${id}/overview?days=${days}`).catch(() => null);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00362	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/medicines-catalog.tsx	44	admin	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: const up = await apiFetch('/storage/upload', {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00363	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/audit-logs.tsx	27	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await fetch(`${API_BASE}/api/v1/admin/governance/audit-logs`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00364	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/support-tickets.tsx	30	admin	chat/support	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch(`/support/admin/requests${filter ? `?status=${filter}` : ''}`);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00365	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/ai-control.tsx	23	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/ai/admin/gateway').catch(() => null),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00366	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/payouts.tsx	34	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: const json = await apiFetch('/admin/finance/withdrawals/pending');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00367	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/health-dashboard.tsx	9	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/admin/health-dashboard')	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00368	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/security.tsx	30	admin	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const list = await apiFetch('/auth/passkey/devices');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00369	admin	P1	INSUFFICIENT_EVIDENCE	journey completeness	src/pages/admin/insurance-queue.tsx	7	admin	insurance/payment	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: * M5: insurance supervision (BR-2) + refunds queue (BR: الاسترداد).	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00370	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/insurance-queue.tsx	36	admin	insurance/payment	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/admin/insurance/stats').catch(() => null),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00371	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/provider-audits.tsx	13	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/admin/provider-deltas', { method: 'POST' });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00372	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/insurance-companies.tsx	46	admin	insurance/payment	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/insurance/companies/all');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00373	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/sos-monitor.tsx	42	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: const data = await apiFetch('/emergency/active');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00374	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/commissions.tsx	30	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/admin/finance/ledger/summary').catch(() => null),	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00375	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/analytics.tsx	19	admin	admin/provider-ops	client calls an endpoint or method that requires live contract reconciliation. Static signal: apiFetch('/admin/analytics/overview').then(setOverview).catch(() => null);	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-ADMIN-00376	admin	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	src/pages/admin/pharmacy-procurement.tsx	40	admin	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: const res = await apiFetch('/admin/extended-operations/procurement/pending');	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
