surface	source_path	line	signal	snippet	classification	required_disposition
provider	src/screens/radiology/RadiologyDashboard.tsx	482	placeholder	"<NInput label={AR ? 'اسم الفحص (إنجليزي)' : 'Scan Name (English)'} value={nameEn} onChange={setNameEn} placeholder=""MRI Brain with Contrast"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/radiology/RadiologyDashboard.tsx	484	placeholder	"<NInput label={AR ? 'المدة المتوقعة (دقيقة)' : 'Expected Duration (minutes)'} value={duration} onChange={setDuration} placeholder=""30"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/radiology/RadiologyDashboard.tsx	525	placeholder	"<NInput label={AR ? 'من' : 'From'} value={morningFrom} onChange={setMorningFrom} placeholder=""08:00"" style={{ flex: 1 }} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/radiology/RadiologyDashboard.tsx	526	placeholder	"<NInput label={AR ? 'إلى' : 'To'} value={morningTo} onChange={setMorningTo} placeholder=""14:00"" style={{ flex: 1 }} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/radiology/RadiologyDashboard.tsx	530	placeholder	"<NInput label={AR ? 'من' : 'From'} value={eveningFrom} onChange={setEveningFrom} placeholder=""17:00"" style={{ flex: 1 }} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/radiology/RadiologyDashboard.tsx	531	placeholder	"<NInput label={AR ? 'إلى' : 'To'} value={eveningTo} onChange={setEveningTo} placeholder=""22:00"" style={{ flex: 1 }} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyDashboard.tsx	439	placeholder	"<NInput value={rxNumber} onChange={setRxNumber} placeholder={AR ? 'رقم الوصفة / رقم التتبع' : 'Rx / tracking number'} icon="""" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyDashboard.tsx	625	placeholder	<TextInput placeholder={AR ? 'اكتب أسماء الأدوية المطلوبة هنا...' : 'Type medication names here...'} value={b2bText} onChangeText={setB2bText} multiline style={{ height: 120, textAlignVertical: 'top', backgroundColor: theme.surface, padding: 12, borderRadius: 8, color: theme.text }} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyDashboard.tsx	1319	placeholder	<NInput placeholder={AR ? 'ابحث في المخزون...' : 'Search inventory...'} value={subSearch} onChange={(v: string) => setSubSearch(v)} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyDashboard.tsx	1449	demo	// Real completed/delivered orders — no demo history.	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyDashboard.tsx	1547	placeholder	<NInput placeholder={AR ? 'ابحث عن منتج...' : 'Search product...'} value={search} onChange={(v: string) => setSearch(v)} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyDashboard.tsx	1694	placeholder	placeholder={AR ? 'اكتب رسالة...' : 'Type a message...'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	189	placeholder	"<NInput innerRef={nameArRef} label={AR?'اسم الصيدلية بالعربي':'Pharmacy Name (Arabic)'} placeholder={AR?'صيدلية نبضة الصحة':'Nabdah Health Pharmacy'} value={data.nameAr} onChange={v=>update({nameAr:v})} required error={errs.nameAr} caps=""words"" returnKey=""next"" onSubmit={() => nameEnRef.current?.focus()} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	190	placeholder	"<NInput innerRef={nameEnRef} label={AR?'اسم الصيدلية بالإنجليزي':'Pharmacy Name (English)'} placeholder=""Nabdah Health Pharmacy"" value={data.nameEn} onChange={v=>update({nameEn:v})} caps=""words"" returnKey=""next"" onSubmit={() => pharmaRef.current?.focus()} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	193	placeholder	"<NInput innerRef={pharmaRef} label={AR?'اسم الصيدلاني المسؤول':'Head Pharmacist Name'} placeholder={AR?'محمد أحمد السعودي':'Mohamed Ahmed'} value={data.pharmacistName} onChange={v=>update({pharmacistName:v})} required error={errs.pharma} caps=""words"" hint={AR?'يجب أن يكون مرخصاً من هيئة الصحة SCFHS':'Must hold valid SCFHS pharmacy license'} returnKey=""next"" onSubmit={() => mgrNameRef.current?.focus()} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	196	placeholder	"<NInput innerRef={mgrNameRef} label={AR?'اسم المدير التنفيذي':'Manager Name'} placeholder={AR?'خالد عمر المالكي':'Khalid Omar'} value={data.managerName} onChange={v=>update({managerName:v})} required error={errs.mgr} caps=""words"" returnKey=""next"" onSubmit={() => emailRef.current?.focus()} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	197	placeholder	"<NInput innerRef={emailRef} label={AR?'البريد الإلكتروني':'Email'} placeholder=""pharmacy@email.com"" value={data.managerEmail} onChange={v=>update({managerEmail:v.toLowerCase()})} required error={errs.email} kbType=""email-address"" returnKey=""next"" onSubmit={() => phoneRef.current?.focus()} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	199	placeholder	"<NInput innerRef={passwordRef} label={AR?'كلمة المرور':'Password'} placeholder=""••••••••"" value={data.password} onChange={v=>update({password:v})} secure required error={errs.pass} hint={AR?'8 أحرف — أرقام وحروف كبيرة وصغيرة ورموز':'8+ chars — numbers, upper+lower+symbols'} returnKey=""next"" onSubmit={() => confirmPassRef.current?.focus()} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	201	placeholder	"<NInput innerRef={confirmPassRef} label={AR?'تأكيد كلمة المرور':'Confirm Password'} placeholder=""••••••••"" value={data.confirmPass} onChange={v=>update({confirmPass:v})} secure required error={errs.conf} returnKey=""done"" onSubmit={handleNext} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	317	placeholder	"<NInput label={AR?'رقم السجل التجاري CR':'CR Number'} placeholder=""1234567890"" value={data.crNumber} onChange={v=>update({crNumber:v.replace(/\D/g,'')})} required error={errs.cr} kbType=""numeric"" maxLen={10} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	318	placeholder	"<NInput label={AR?'رقم ترخيص وزارة الصحة MOH':'MOH License Number'} placeholder=""MOH-PHR-XXXXX"" value={data.mohLicense} onChange={v=>update({mohLicense:v})} required error={errs.moh} hint={AR?'ترخيص الصيدلية من وزارة الصحة السعودية':'Saudi Ministry of Health pharmacy license'} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	319	placeholder	"<NInput label={AR?'رقم ترخيص SFDA (هيئة الغذاء والدواء)':'SFDA License Number'} placeholder=""SFDA-XXXXX"" value={data.sfdaNumber} onChange={v=>update({sfdaNumber:v})} required error={errs.sfda} hint={AR?'ترخيص صرف الأدوية من هيئة الغذاء والدواء':'Saudi Food and Drug Authority license'} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	320	placeholder	"<NInput label={AR?'رقم الآيبان IBAN':'Bank IBAN'} placeholder=""SA0000000000000000000000"" value={data.iban} onChange={v=>update({iban:v.toUpperCase().replace(/\s/g,'')})} required error={errs.iban} maxLen={24} hint={AR?'SA + 22 رقم — لاستلام المدفوعات':'SA + 22 digits — to receive payments'} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	321	placeholder	"<NInput label={AR?'الرقم الضريبي VAT (اختياري)':'VAT Number (Optional)'} placeholder=""300XXXXXXXXX003"" value={data.taxNumber} onChange={v=>update({taxNumber:v})} maxLen={15} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	365	placeholder	"<NInput label={AR?'الحي / المنطقة':'District / Area'} placeholder={AR?'حي الورود':'Al-Wurud District'} value={data.district} onChange={v=>update({district:v})} caps=""words"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	366	placeholder	<NInput label={AR?'العنوان الكامل':'Full Address'} placeholder={AR?'شارع الأمير سلطان، حي الروضة':'Prince Sultan Road, Al-Rawdah'} value={data.address} onChange={v=>update({address:v})} required error={errs.address} multi lines={2} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	534	placeholder	"<NInput label={AR ? 'إجازة مخططة (إيقاف الطلبات مؤقتاً)' : 'Planned Vacation'} placeholder={AR ? 'اختر التاريخ من التقويم...' : 'Choose date...'} value={data.vacationDate} onChange={() => {}} editable={false} icon=""calendar"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	634	placeholder	"<NInput label={AR?'وقت التوصيل السريع (دقيقة)':'Express Delivery Time (min)'} placeholder=""30"" value={data.expressMinutes} onChange={v=>update({expressMinutes:v.replace(/\D/g,'')})} kbType=""numeric"" maxLen={3} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	880	placeholder	placeholder={AR ? 'اسم مطابق للهوية/السجل التجاري' : 'Name matching ID/CR'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	886	placeholder	"placeholder=""SA0000000000000000000000"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	904	placeholder	<NInput value={data.signerName} onChange={v => update({ signerName: v })} placeholder={AR ? 'الاسم الثلاثي' : 'Full Name'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/pharmacy/PharmacyRegistration.tsx	907	placeholder	<NInput value={data.signerRole} onChange={v => update({ signerRole: v })} placeholder={AR ? 'مثال: المالك، المدير التنفيذي' : 'e.g. Owner, CEO'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	104	placeholder	label, placeholder, value, onChange, secure, kbType, error, hint,	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	108	placeholder	label?:string; placeholder?:string; value:string; onChange:(v:string)=>void;	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	155	placeholder	placeholder={placeholder} placeholderTextColor={theme.textHint}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	210	placeholder	"<TextInput ref={inputRef} value={value} onChangeText={onChange} placeholder=""5X XXX XXXX"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	648	placeholder	export function NSearch({ value, onChange, placeholder, style }:	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	649	placeholder	{ value:string; onChange:(v:string)=>void; placeholder?:string; style?:object }) {	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	658	placeholder	placeholder={placeholder??t('search')} placeholderTextColor={theme.textHint}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	699	placeholder	"placeholder=""0"" placeholderTextColor={theme.textHint} keyboardType=""numeric"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	1065	placeholder	label, value, options, onChange, placeholder = 'Select...'	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	1071	placeholder	placeholder?: string;	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/components/ui.tsx	1101	placeholder	{selectedOpt ? selectedOpt.label : placeholder}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/login.tsx	211	placeholder	"placeholder=""+9665XXXXXXXX"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/login.tsx	222	placeholder	"placeholder=""••••••••••••"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/login.tsx	255	placeholder	"placeholder=""name@example.com"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/login.tsx	287	placeholder	"placeholder=""——————"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/login.tsx	295	placeholder	"placeholder=""كلمة المرور الجديدة (8 أحرف فأكثر)"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/login.tsx	355	placeholder	"placeholder=""——————"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/users-management.tsx	203	placeholder	"placeholder=""بحث بالاسم أو الهاتف أو البريد..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/medicines-catalog.tsx	246	placeholder	"<input value={q} onChange={e => { setQ(e.target.value); setPage(1); }} placeholder=""بحث بالاسم / المادة الفعالة / الباركود / الشركة..."" className=""border rounded px-4 py-2 w-80"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/medicines-catalog.tsx	247	placeholder	"<input value={category} onChange={e => { setCategory(e.target.value); setPage(1); }} placeholder=""الفئة (اختياري)"" className=""border rounded px-3 py-2 w-48"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/financial-ledger.tsx	53	placeholder	// Live finance summary — never render placeholder KPIs in production.	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/financial-ledger.tsx	318	placeholder	"placeholder=""0.00"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/support-tickets.tsx	130	placeholder	"placeholder=""اكتب رد الدعم…"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/payouts.tsx	146	placeholder	"placeholder=""سبب الرفض (يظهر للمزود)"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/security.tsx	109	placeholder	"placeholder=""اسم الجهاز (مثال: iPhone 15 / MacBook)"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-queue.tsx	166	placeholder	"<input value={decideNote} onChange={(e) => setDecideNote(e.target.value)} placeholder=""ملاحظة (اختياري)"" className=""w-full border border-slate-300 rounded-lg px-3 py-2 text-sm"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	173	placeholder	"<input value={newCode} onChange={e => setNewCode(e.target.value)} placeholder=""مثال: cigna"" className=""border rounded px-3 py-2 w-44"" dir=""ltr"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	177	placeholder	"<input value={newNameAr} onChange={e => setNewNameAr(e.target.value)} placeholder=""سيجنا"" className=""border rounded px-3 py-2 w-52"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	181	placeholder	"<input value={newNameEn} onChange={e => setNewNameEn(e.target.value)} placeholder=""Cigna"" className=""border rounded px-3 py-2 w-52"" dir=""ltr"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	247	placeholder	"<input value={tierCode} onChange={e => setTierCode(e.target.value)} placeholder=""الكود: vip"" className=""border rounded px-2 py-1.5 w-28"" dir=""ltr"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	248	placeholder	"<input value={tierNameAr} onChange={e => setTierNameAr(e.target.value)} placeholder=""الاسم: VIP"" className=""border rounded px-2 py-1.5 w-36"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	249	placeholder	"<input value={tierNameEn} onChange={e => setTierNameEn(e.target.value)} placeholder=""Name: VIP"" className=""border rounded px-2 py-1.5 w-36"" dir=""ltr"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/insurance-companies.tsx	250	placeholder	"<input value={tierLevel} onChange={e => setTierLevel(e.target.value.replace(/\D/g, ''))} placeholder=""المستوى"" className=""border rounded px-2 py-1.5 w-20"" dir=""ltr"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
admin	src/pages/admin/sos-monitor.tsx	153	placeholder	"placeholder=""معرّف المستشفى المستقبِل"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
